regio1,regio2,regio3,baseRent,totalRent,livingSpace,noRooms,floor,numberOfFloors,yearConstructed,condition,interiorQual,lift,balcony,hasKitchen,cellar,garden,typeOfFlat,serviceCharge,heatingType,newlyConst,picturecount,pricetrend,date,rent_per_sqm,neighborhood,district_part,bezirk,date_clean,district_name,avg_monthly_income_eur,median_monthly_income_eur,unemployment_rate_pct,population,transfer_income_share_pct,rent_burden_pct
Berlin,Berlin,Mitte_Mitte,3045.3,3654.36,203.02,4.0,7.0,10.0,1998.0,fully_renovated,sophisticated,True,True,True,True,False,,609.06,central_heating,False,11,6.57,Oct19,15.0,Mitte,Mitte,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,164.61081081081082
Berlin,Berlin,Spandau_Spandau,590.0,910.0,82.0,3.0,3.0,4.0,1992.0,well_kept,sophisticated,True,True,False,False,False,apartment,210.0,central_heating,False,1,8.6,May19,7.195121951219512,Spandau,Spandau,Spandau,2019-05,Spandau,1700,1550,11.5,245000,18.5,34.705882352941174
Berlin,Berlin,Friedrichshain_Friedrichshain,955.0,1115.0,68.0,2.0,3.0,5.0,2018.0,refurbished,sophisticated,True,True,False,False,False,apartment,95.0,central_heating,True,11,10.46,Sep18,14.044117647058824,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2018-09,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,50.26315789473684
Berlin,Berlin,Adlershof_Treptow,856.6,1014.32,80.0,3.0,3.0,3.0,2017.0,,,False,True,False,False,False,apartment,118.29,central_heating,False,2,6.64,Oct19,10.7075,Adlershof,Treptow,Treptow-Köpenick,2019-10,Treptow-Köpenick,2050,1900,7.0,274000,10.5,41.78536585365854
Berlin,Berlin,Köpenick_Köpenick,566.0,746.0,51.42,1.0,0.0,5.0,2018.0,mint_condition,sophisticated,True,True,True,False,True,apartment,120.0,heat_pump,False,11,5.69,Feb20,11.007390120575652,Köpenick,Köpenick,Treptow-Köpenick,2020-02,Treptow-Köpenick,2050,1900,7.0,274000,10.5,27.60975609756098
Berlin,Berlin,Tiergarten_Tiergarten,1742.4,2112.0,105.6,3.0,5.0,5.0,2018.0,first_time_use,sophisticated,True,True,True,True,False,penthouse,369.6,floor_heating,True,20,10.28,May19,16.5,Tiergarten,Tiergarten,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,94.1837837837838
Berlin,Berlin,Charlottenburg_Charlottenburg,1690.16,2070.16,112.63,2.0,,,2015.0,,,True,True,True,False,False,apartment,287.0,,False,9,8.57,May19,15.00630382668916,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2019-05,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,70.42333333333333
Berlin,Berlin,Dahlem_Zehlendorf,1006.75,1165.02,63.31,1.5,2.0,4.0,2019.0,first_time_use,luxury,True,False,False,True,False,apartment,158.28,district_heating,True,19,4.28,Feb20,15.901911230453324,Dahlem,Zehlendorf,Steglitz-Zehlendorf,2020-02,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,38.72115384615385
Berlin,Berlin,Köpenick_Köpenick,461.65,620.5,49.64,1.5,2.0,3.0,1930.0,refurbished,sophisticated,False,True,True,True,False,apartment,158.85,central_heating,False,5,7.97,May19,9.29995970991136,Köpenick,Köpenick,Treptow-Köpenick,2019-05,Treptow-Köpenick,2050,1900,7.0,274000,10.5,22.519512195121948
Berlin,Berlin,Friedrichsfelde_Lichtenberg,549.0,719.0,50.0,2.0,8.0,10.0,1964.0,first_time_use_after_refurbishment,normal,True,True,False,False,False,apartment,110.0,central_heating,False,11,8.64,Sep18,10.98,Friedrichsfelde,Lichtenberg,Lichtenberg,2018-09,Lichtenberg,1800,1650,9.5,296000,14.5,30.5
Berlin,Berlin,Charlottenburg_Charlottenburg,750.0,922.0,60.0,2.0,4.0,4.0,1906.0,modernized,,False,True,False,False,False,apartment,77.0,district_heating,False,6,8.97,May19,12.5,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2019-05,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,31.25
Berlin,Berlin,Mitte_Mitte,2201.6,2601.89,133.43,5.0,0.0,6.0,2013.0,first_time_use,luxury,True,True,False,False,False,ground_floor,400.29,central_heating,False,20,8.7,Sep18,16.500037472832194,Mitte,Mitte,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,119.00540540540541
Berlin,Berlin,Mahlsdorf_Hellersdorf,792.0,1076.0,88.0,3.0,0.0,2.0,1932.0,well_kept,,False,False,False,True,True,ground_floor,284.0,central_heating,False,6,4.78,Feb20,9.0,Mahlsdorf,Hellersdorf,Marzahn-Hellersdorf,2020-02,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,45.25714285714286
Berlin,Berlin,Tiergarten_Tiergarten,2616.13,3026.95,140.28,3.0,0.0,5.0,2019.0,first_time_use,sophisticated,True,True,True,False,True,ground_floor,280.55,district_heating,True,13,8.22,Oct19,18.649344168805246,Tiergarten,Tiergarten,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,141.41243243243244
Berlin,Berlin,Schöneberg_Schöneberg,1477.0,1667.0,84.41,3.0,2.0,5.0,1905.0,refurbished,,True,False,False,False,False,apartment,190.0,central_heating,False,26,9.7,May19,17.497926785925838,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2019-05,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,70.33333333333334
Berlin,Berlin,Friedrichshain_Friedrichshain,850.0,900.0,31.0,1.0,5.0,,,modernized,sophisticated,False,True,True,False,False,apartment,50.0,central_heating,False,13,7.53,Feb20,27.419354838709676,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2020-02,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,44.73684210526316
Berlin,Berlin,Neukölln_Neukölln,406.71,487.71,38.03,1.0,0.0,4.0,1918.0,well_kept,normal,False,False,False,True,False,ground_floor,81.0,self_contained_central_heating,False,7,9.65,Feb20,10.69445174861951,Neukölln,Neukölln,Neukölln,2020-02,Neukölln,1650,1500,14.1,329000,24.0,24.649090909090905
Berlin,Berlin,Hellersdorf_Hellersdorf,619.74,809.31,72.91,3.0,5.0,6.0,1989.0,first_time_use_after_refurbishment,sophisticated,True,False,False,True,False,apartment,131.24,central_heating,False,13,8.45,May19,8.500068577698533,Hellersdorf,Hellersdorf,Marzahn-Hellersdorf,2019-05,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,35.413714285714285
Berlin,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,1579.0,1889.76,82.87,3.0,,7.0,2016.0,mint_condition,,True,True,True,False,False,apartment,310.76,central_heating,False,7,9.47,May19,19.053939905876675,Prenzlauer_Berg,Prenzlauer_Berg,Pankow,2019-05,Pankow,2200,2050,6.5,413000,9.5,71.77272727272728
Berlin,Berlin,Mitte_Mitte,2223.0,2579.0,142.0,3.0,8.0,10.0,2000.0,well_kept,sophisticated,True,True,True,True,False,other,356.0,district_heating,False,1,8.55,May19,15.654929577464788,Mitte,Mitte,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,120.16216216216216
Berlin,Berlin,Spandau_Spandau,936.0,,110.0,3.0,,3.0,,fully_renovated,,False,True,False,False,False,ground_floor,164.0,central_heating,False,8,8.6,May19,8.50909090909091,Spandau,Spandau,Spandau,2019-05,Spandau,1700,1550,11.5,245000,18.5,55.05882352941176
Berlin,Berlin,Schöneberg_Schöneberg,1774.78,2091.78,100.27,3.0,2.0,6.0,2019.0,first_time_use,sophisticated,True,True,True,False,False,apartment,220.59,floor_heating,True,26,9.63,May19,17.700009973072703,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2019-05,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,84.51333333333334
Berlin,Berlin,Lankwitz_Steglitz,1297.0,1739.0,114.0,3.0,1.0,1.0,1936.0,mint_condition,,False,True,False,False,False,apartment,442.0,oil_heating,False,12,6.41,Feb20,11.37719298245614,Lankwitz,Steglitz,Steglitz-Zehlendorf,2020-02,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,49.88461538461538
Berlin,Berlin,Niederschöneweide_Treptow,840.0,990.0,70.0,2.0,1.0,3.0,1920.0,refurbished,sophisticated,False,True,True,True,True,apartment,150.0,central_heating,False,15,7.04,Oct19,12.0,Niederschöneweide,Treptow,Treptow-Köpenick,2019-10,Treptow-Köpenick,2050,1900,7.0,274000,10.5,40.97560975609756
Berlin,Berlin,Mitte_Mitte,547.0,627.0,24.78,1.0,10.0,11.0,2016.0,mint_condition,sophisticated,True,True,True,True,False,apartment,80.0,floor_heating,False,17,5.91,Feb20,22.07425343018563,Mitte,Mitte,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,29.567567567567565
Berlin,Berlin,Wedding_Wedding,1500.0,1700.0,125.61,4.0,,,1890.0,,,False,False,True,False,False,other,120.0,central_heating,False,22,9.13,Oct19,11.941724385001194,Wedding,Wedding,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,81.08108108108108
Berlin,Berlin,Lichtenberg_Lichtenberg,1017.0,1281.0,75.0,2.0,2.0,2.0,1895.0,first_time_use_after_refurbishment,luxury,False,False,True,True,True,roof_storey,264.0,central_heating,False,21,7.13,Feb20,13.56,Lichtenberg,Lichtenberg,Lichtenberg,2020-02,Lichtenberg,1800,1650,9.5,296000,14.5,56.49999999999999
Berlin,Berlin,Pankow_Pankow,934.0,1139.0,85.0,2.0,,,,,,False,True,True,True,False,,,,False,13,8.6,Sep18,10.988235294117649,Pankow,Pankow,Pankow,2018-09,Pankow,2200,2050,6.5,413000,9.5,42.45454545454545
Berlin,Berlin,Rosenthal_Pankow,880.0,1080.0,66.08,2.0,,3.0,2019.0,,,False,True,True,False,False,ground_floor,200.0,floor_heating,True,10,5.79,Feb20,13.317191283292978,Rosenthal,Pankow,Pankow,2020-02,Pankow,2200,2050,6.5,413000,9.5,40.0
Berlin,Berlin,Köpenick_Köpenick,600.0,800.0,58.4,2.0,1.0,3.0,,mint_condition,sophisticated,False,True,False,True,False,ground_floor,200.0,central_heating,False,7,8.75,Oct19,10.273972602739727,Köpenick,Köpenick,Treptow-Köpenick,2019-10,Treptow-Köpenick,2050,1900,7.0,274000,10.5,29.268292682926827
Berlin,Berlin,Mitte_Mitte,1990.0,2290.0,110.0,4.0,2.0,2.0,2014.0,mint_condition,sophisticated,True,True,True,True,True,apartment,300.0,,False,19,6.22,Feb20,18.09090909090909,Mitte,Mitte,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,107.56756756756755
Berlin,Berlin,Köpenick_Köpenick,798.21,988.21,76.02,3.0,1.0,4.0,1995.0,well_kept,normal,False,False,True,False,False,apartment,190.0,central_heating,False,14,5.33,Feb20,10.500000000000002,Köpenick,Köpenick,Treptow-Köpenick,2020-02,Treptow-Köpenick,2050,1900,7.0,274000,10.5,38.93707317073171
Berlin,Berlin,Charlottenburg_Charlottenburg,372.98,509.98,53.17,2.0,4.0,,1996.0,,,False,True,False,False,False,apartment,137.0,district_heating,False,9,8.74,Sep18,7.014858002633064,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,15.540833333333333
Berlin,Berlin,Lichtenberg_Lichtenberg,489.02,658.45,50.01,2.0,3.0,,1938.0,,,False,True,False,True,False,apartment,169.43,district_heating,False,3,7.99,Oct19,9.778444311137772,Lichtenberg,Lichtenberg,Lichtenberg,2019-10,Lichtenberg,1800,1650,9.5,296000,14.5,27.167777777777776
Berlin,Berlin,Mitte_Mitte,918.0,999.0,49.94,1.5,1.0,4.0,1900.0,refurbished,sophisticated,False,False,False,False,False,apartment,52.0,central_heating,False,15,8.55,May19,18.382058470164196,Mitte,Mitte,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,49.62162162162162
Berlin,Berlin,Wilmersdorf_Wilmersdorf,2000.0,2280.0,143.0,5.0,1.0,2.0,1900.0,first_time_use_after_refurbishment,sophisticated,False,False,False,False,False,apartment,280.0,self_contained_central_heating,False,13,6.36,Feb20,13.986013986013988,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,83.33333333333334
Berlin,Berlin,Friedenau_Schöneberg,890.0,1023.0,89.16,3.0,2.0,4.0,1903.0,first_time_use_after_refurbishment,,False,False,False,True,False,apartment,133.0,self_contained_central_heating,False,12,9.71,Sep18,9.982054733064157,Friedenau,Schöneberg,Tempelhof-Schöneberg,2018-09,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,42.38095238095238
Berlin,Berlin,Neukölln_Neukölln,392.1,622.1,61.72,1.5,1.0,,1977.0,,,True,True,False,True,False,apartment,154.0,central_heating,False,2,9.26,Feb20,6.352883992222943,Neukölln,Neukölln,Neukölln,2020-02,Neukölln,1650,1500,14.1,329000,24.0,23.763636363636365
Berlin,Berlin,Haselhorst_Spandau,378.38,520.38,45.5,1.5,1.0,,1931.0,,,False,True,False,False,False,apartment,142.0,district_heating,False,11,4.7,Feb20,8.316043956043956,Haselhorst,Spandau,Spandau,2020-02,Spandau,1700,1550,11.5,245000,18.5,22.25764705882353
Berlin,Berlin,Steglitz_Steglitz,1138.0,,120.0,4.0,3.0,,1914.0,modernized,,False,False,False,False,False,apartment,246.0,self_contained_central_heating,False,4,8.76,May19,9.483333333333333,Steglitz,Steglitz,Steglitz-Zehlendorf,2019-05,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,43.769230769230774
Berlin,Berlin,Friedrichshain_Friedrichshain,1032.62,1181.72,95.79,3.0,4.0,,1902.0,fully_renovated,normal,False,False,False,True,False,apartment,149.1,self_contained_central_heating,False,13,8.17,Oct19,10.780039670111702,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2019-10,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,54.348421052631565
Berlin,Berlin,Spandau_Spandau,1557.0,1849.0,127.05,5.0,2.0,4.0,1929.0,first_time_use_after_refurbishment,sophisticated,False,True,True,True,True,apartment,165.0,central_heating,False,14,6.28,Feb20,12.255017709563164,Spandau,Spandau,Spandau,2020-02,Spandau,1700,1550,11.5,245000,18.5,91.58823529411765
Berlin,Berlin,Lichtenberg_Lichtenberg,475.33,613.48,39.37,2.0,0.0,,1938.0,modernized,,False,False,False,True,False,ground_floor,138.15,district_heating,False,4,7.99,Oct19,12.073406146812294,Lichtenberg,Lichtenberg,Lichtenberg,2019-10,Lichtenberg,1800,1650,9.5,296000,14.5,26.40722222222222
Berlin,Berlin,Neukölln_Neukölln,351.0,460.0,27.0,1.0,3.0,,1900.0,,,False,False,False,False,False,apartment,109.0,,False,5,10.1,Oct19,13.0,Neukölln,Neukölln,Neukölln,2019-10,Neukölln,1650,1500,14.1,329000,24.0,21.272727272727273
Berlin,Berlin,Neukölln_Neukölln,670.0,761.0,67.0,2.0,1.0,4.0,1910.0,first_time_use_after_refurbishment,normal,False,False,True,True,False,apartment,91.0,gas_heating,False,16,10.1,Oct19,10.0,Neukölln,Neukölln,Neukölln,2019-10,Neukölln,1650,1500,14.1,329000,24.0,40.60606060606061
Berlin,Berlin,Tiergarten_Tiergarten,2035.65,2415.65,135.71,3.0,4.0,8.0,2015.0,mint_condition,sophisticated,True,True,True,True,False,apartment,380.0,district_heating,False,13,10.17,May19,15.0,Tiergarten,Tiergarten,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,110.03513513513514
Berlin,Berlin,Wilmersdorf_Wilmersdorf,575.0,680.0,49.43,2.0,3.0,4.0,,well_kept,sophisticated,False,False,True,False,False,apartment,105.0,district_heating,False,7,8.57,Sep18,11.63261177422618,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,23.958333333333336
Berlin,Berlin,Wilmersdorf_Wilmersdorf,612.58,799.2,62.93,2.0,6.0,7.0,1977.0,refurbished,normal,True,True,True,True,False,apartment,126.45,district_heating,False,8,6.81,Oct19,9.73430796122676,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2019-10,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,25.52416666666667
Berlin,Berlin,Charlottenburg_Charlottenburg,1049.0,1209.0,81.0,2.5,,5.0,1920.0,refurbished,sophisticated,False,False,False,True,False,ground_floor,205.0,district_heating,False,23,6.13,Feb20,12.950617283950615,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,43.708333333333336
Berlin,Berlin,Rosenthal_Pankow,1092.0,1329.07,78.0,3.5,0.0,3.0,2019.0,first_time_use,sophisticated,True,True,False,True,True,raised_ground_floor,124.18,combined_heat_and_power_plant,True,13,8.5,May19,14.0,Rosenthal,Pankow,Pankow,2019-05,Pankow,2200,2050,6.5,413000,9.5,49.63636363636363
Berlin,Berlin,Wannsee_Zehlendorf,504.0,602.0,28.0,1.0,1.0,3.0,1997.0,mint_condition,sophisticated,False,False,True,True,False,apartment,49.0,central_heating,False,11,4.4,Sep18,18.0,Wannsee,Zehlendorf,Steglitz-Zehlendorf,2018-09,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,19.384615384615383
Berlin,Berlin,Friedrichshain_Friedrichshain,923.53,1364.62,137.84,4.0,4.0,5.0,1900.0,modernized,sophisticated,False,True,False,False,False,apartment,441.09,central_heating,False,11,9.91,May19,6.70001450957632,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2019-05,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,48.606842105263155
Berlin,Berlin,Friedenau_Schöneberg,1150.0,1270.0,88.33,3.0,3.0,,1903.0,fully_renovated,,False,False,False,False,False,apartment,120.0,self_contained_central_heating,False,8,9.71,Sep18,13.019359221102684,Friedenau,Schöneberg,Tempelhof-Schöneberg,2018-09,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,54.761904761904766
Berlin,Berlin,Marzahn_Marzahn,345.0,480.0,53.0,2.0,1.0,6.0,1986.0,,normal,False,False,False,True,False,apartment,85.0,district_heating,False,9,5.28,Feb20,6.509433962264151,Marzahn,Marzahn,Marzahn-Hellersdorf,2020-02,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,19.714285714285715
Berlin,Berlin,Reinickendorf_Reinickendorf,1090.0,1290.0,89.29,3.0,,,,modernized,normal,False,False,True,False,False,raised_ground_floor,200.0,central_heating,False,12,7.14,Feb20,12.207414044125882,Reinickendorf,Reinickendorf,Reinickendorf,2020-02,Reinickendorf,1800,1650,10.2,265000,16.0,60.55555555555555
Berlin,Berlin,Dahlem_Zehlendorf,1066.94,1225.21,63.31,1.5,2.0,4.0,2019.0,first_time_use,luxury,True,False,False,True,False,apartment,158.27,district_heating,True,14,7.08,Feb20,16.852629916284947,Dahlem,Zehlendorf,Steglitz-Zehlendorf,2020-02,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,41.03615384615385
Berlin,Berlin,Biesdorf_Marzahn,503.05,772.64,80.09,2.0,0.0,,1983.0,well_kept,,True,True,True,True,False,ground_floor,269.59,district_heating,False,3,7.51,May19,6.281058808840055,Biesdorf,Marzahn,Marzahn-Hellersdorf,2019-05,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,28.745714285714286
Berlin,Berlin,Tiergarten_Tiergarten,1518.5,1773.71,85.07,3.0,2.0,5.0,2019.0,first_time_use,sophisticated,True,True,True,True,False,apartment,170.14,district_heating,True,17,7.56,Feb20,17.85000587751264,Tiergarten,Tiergarten,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,82.08108108108108
Berlin,Berlin,Tiergarten_Tiergarten,1666.68,1960.8,98.04,3.0,0.0,6.0,2019.0,first_time_use,sophisticated,True,True,True,True,False,ground_floor,196.08,district_heating,True,7,7.56,Feb20,17.0,Tiergarten,Tiergarten,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,90.09081081081082
Berlin,Berlin,Niederschöneweide_Treptow,521.25,625.5,34.75,1.0,1.0,6.0,,first_time_use,sophisticated,True,True,True,True,False,raised_ground_floor,69.5,,False,7,7.56,Oct19,15.0,Niederschöneweide,Treptow,Treptow-Köpenick,2019-10,Treptow-Köpenick,2050,1900,7.0,274000,10.5,25.426829268292682
Berlin,Berlin,Adlershof_Treptow,950.0,1069.0,79.5,2.0,4.0,4.0,,,,False,True,True,False,False,,119.0,,False,17,9.64,Sep18,11.949685534591197,Adlershof,Treptow,Treptow-Köpenick,2018-09,Treptow-Köpenick,2050,1900,7.0,274000,10.5,46.34146341463415
Berlin,Berlin,Mitte_Mitte,2950.0,3600.0,210.0,5.0,3.0,7.0,,well_kept,sophisticated,True,True,True,True,True,penthouse,650.0,central_heating,False,88,8.7,Sep18,14.047619047619047,Mitte,Mitte,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,159.45945945945945
Berlin,Berlin,Charlottenburg_Charlottenburg,1277.22,1415.87,91.23,3.0,1.0,4.0,1906.0,well_kept,,False,True,True,False,False,apartment,138.67,self_contained_central_heating,False,19,8.74,Feb20,14.0,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,53.21750000000001
Berlin,Berlin,Biesdorf_Marzahn,889.51,1112.11,89.04,4.0,3.0,6.0,2018.0,,,True,True,False,False,False,apartment,151.37,,True,8,7.53,Sep18,9.99000449236298,Biesdorf,Marzahn,Marzahn-Hellersdorf,2018-09,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,50.82914285714286
Berlin,Berlin,Spandau_Spandau,757.0,928.0,81.02,3.0,4.0,,1890.0,modernized,,False,False,True,False,False,apartment,171.0,central_heating,False,7,6.82,Oct19,9.343372006911874,Spandau,Spandau,Spandau,2019-10,Spandau,1700,1550,11.5,245000,18.5,44.529411764705884
Berlin,Berlin,Wilmersdorf_Wilmersdorf,2000.0,2210.0,137.74,4.0,,5.0,1905.0,,,True,True,True,True,False,roof_storey,,,False,18,6.81,Oct19,14.52011035283868,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2019-10,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,83.33333333333334
Berlin,Berlin,Charlottenburg_Charlottenburg,1920.0,2222.0,120.0,4.0,4.0,5.0,1907.0,refurbished,sophisticated,True,True,True,True,False,apartment,182.0,central_heating,False,13,6.83,Oct19,16.0,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2019-10,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,80.0
Berlin,Berlin,Wilmersdorf_Wilmersdorf,912.0,1099.0,78.37,2.0,1.0,,1912.0,modernized,sophisticated,False,False,False,False,False,apartment,187.0,central_heating,False,9,8.57,Sep18,11.637106035472756,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,38.0
Berlin,Berlin,Wilmersdorf_Wilmersdorf,1400.0,1650.0,69.0,2.0,1.0,6.0,1999.0,first_time_use_after_refurbishment,normal,True,False,True,False,False,apartment,250.0,central_heating,False,20,6.81,Oct19,20.28985507246377,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2019-10,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,58.333333333333336
Berlin,Berlin,Friedrichsfelde_Lichtenberg,1443.28,1709.33,90.21,3.0,,,2020.0,first_time_use,sophisticated,True,True,True,False,False,roof_storey,180.41,,True,8,6.16,Feb20,15.999113180356945,Friedrichsfelde,Lichtenberg,Lichtenberg,2020-02,Lichtenberg,1800,1650,9.5,296000,14.5,80.18222222222222
Berlin,Berlin,Tiergarten_Tiergarten,2200.0,2500.0,84.0,3.0,4.0,5.0,1885.0,first_time_use_after_refurbishment,sophisticated,False,True,True,True,False,apartment,300.0,gas_heating,False,25,7.58,Feb20,26.19047619047619,Tiergarten,Tiergarten,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,118.91891891891892
Berlin,Berlin,Steglitz_Steglitz,1350.0,1575.0,79.08,3.0,1.0,4.0,1983.0,first_time_use_after_refurbishment,luxury,False,True,True,True,False,apartment,130.0,central_heating,False,29,6.81,Oct19,17.071320182094084,Steglitz,Steglitz,Steglitz-Zehlendorf,2019-10,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,51.92307692307693
Berlin,Berlin,Mitte_Mitte,1295.0,1600.0,96.35,3.0,4.0,6.0,1995.0,,,True,True,False,True,False,apartment,139.0,district_heating,False,24,6.57,Oct19,13.440581214322782,Mitte,Mitte,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,70.0
Berlin,Berlin,Friedrichsfelde_Lichtenberg,499.0,595.0,36.93,1.0,1.0,,1979.0,well_kept,,True,True,False,True,False,apartment,96.0,district_heating,False,6,6.2,Feb20,13.512049823991337,Friedrichsfelde,Lichtenberg,Lichtenberg,2020-02,Lichtenberg,1800,1650,9.5,296000,14.5,27.72222222222222
